,W,H,C_IN,KERNEL_SIZE,C_OUT (filters count),STRIDE,PAD,,Layer name
,256,256,512,5,256,1,0,,Test 4437
,256,256,512,5,256,1,1,,Test 4438
,256,256,512,5,256,2,0,,Test 4439
,256,256,512,5,256,2,1,,Test 4440
,256,256,512,5,512,1,0,,Test 4441
,256,256,512,5,512,1,1,,Test 4442
,256,256,512,5,512,2,0,,Test 4443
,256,256,512,5,512,2,1,,Test 4444
,256,256,512,5,1024,1,0,,Test 4445
,256,256,512,5,1024,1,1,,Test 4446
,256,256,512,5,1024,2,0,,Test 4447
,256,256,512,5,1024,2,1,,Test 4448
,256,256,512,7,8,1,0,,Test 4449
,256,256,512,7,8,1,1,,Test 4450
,256,256,512,7,8,2,0,,Test 4451
,256,256,512,7,8,2,1,,Test 4452
,256,256,512,7,16,1,0,,Test 4453
,256,256,512,7,16,1,1,,Test 4454
,256,256,512,7,16,2,0,,Test 4455
,256,256,512,7,16,2,1,,Test 4456
,256,256,512,7,32,1,0,,Test 4457
,256,256,512,7,32,1,1,,Test 4458
,256,256,512,7,32,2,0,,Test 4459
,256,256,512,7,32,2,1,,Test 4460
,256,256,512,7,64,1,0,,Test 4461
,256,256,512,7,64,1,1,,Test 4462
,256,256,512,7,64,2,0,,Test 4463
,256,256,512,7,64,2,1,,Test 4464
,256,256,512,7,128,1,0,,Test 4465
,256,256,512,7,128,1,1,,Test 4466
,256,256,512,7,128,2,0,,Test 4467
,256,256,512,7,128,2,1,,Test 4468
,256,256,512,7,256,1,0,,Test 4469
,256,256,512,7,256,1,1,,Test 4470
,256,256,512,7,256,2,0,,Test 4471
,256,256,512,7,256,2,1,,Test 4472
,256,256,512,7,512,1,0,,Test 4473
,256,256,512,7,512,1,1,,Test 4474
,256,256,512,7,512,2,0,,Test 4475
,256,256,512,7,512,2,1,,Test 4476
,256,256,512,7,1024,1,0,,Test 4477
,256,256,512,7,1024,1,1,,Test 4478
,256,256,512,7,1024,2,0,,Test 4479
,256,256,512,7,1024,2,1,,Test 4480
,256,256,1024,1,8,1,0,,Test 4481
,256,256,1024,1,8,1,1,,Test 4482
,256,256,1024,1,8,2,0,,Test 4483
,256,256,1024,1,8,2,1,,Test 4484
,256,256,1024,1,16,1,0,,Test 4485
,256,256,1024,1,16,1,1,,Test 4486
,256,256,1024,1,16,2,0,,Test 4487
,256,256,1024,1,16,2,1,,Test 4488
,256,256,1024,1,32,1,0,,Test 4489
,256,256,1024,1,32,1,1,,Test 4490
,256,256,1024,1,32,2,0,,Test 4491
,256,256,1024,1,32,2,1,,Test 4492
,256,256,1024,1,64,1,0,,Test 4493
,256,256,1024,1,64,1,1,,Test 4494
,256,256,1024,1,64,2,0,,Test 4495
,256,256,1024,1,64,2,1,,Test 4496
,256,256,1024,1,128,1,0,,Test 4497
,256,256,1024,1,128,1,1,,Test 4498
,256,256,1024,1,128,2,0,,Test 4499
,256,256,1024,1,128,2,1,,Test 4500
,256,256,1024,1,256,1,0,,Test 4501
,256,256,1024,1,256,1,1,,Test 4502
,256,256,1024,1,256,2,0,,Test 4503
,256,256,1024,1,256,2,1,,Test 4504
,256,256,1024,1,512,1,0,,Test 4505
,256,256,1024,1,512,1,1,,Test 4506
,256,256,1024,1,512,2,0,,Test 4507
,256,256,1024,1,512,2,1,,Test 4508
,256,256,1024,1,1024,1,0,,Test 4509
,256,256,1024,1,1024,1,1,,Test 4510
,256,256,1024,1,1024,2,0,,Test 4511
,256,256,1024,1,1024,2,1,,Test 4512
,256,256,1024,3,8,1,0,,Test 4513
,256,256,1024,3,8,1,1,,Test 4514
,256,256,1024,3,8,2,0,,Test 4515
,256,256,1024,3,8,2,1,,Test 4516
,256,256,1024,3,16,1,0,,Test 4517
,256,256,1024,3,16,1,1,,Test 4518
,256,256,1024,3,16,2,0,,Test 4519
,256,256,1024,3,16,2,1,,Test 4520
,256,256,1024,3,32,1,0,,Test 4521
,256,256,1024,3,32,1,1,,Test 4522
,256,256,1024,3,32,2,0,,Test 4523
,256,256,1024,3,32,2,1,,Test 4524
,256,256,1024,3,64,1,0,,Test 4525
,256,256,1024,3,64,1,1,,Test 4526
,256,256,1024,3,64,2,0,,Test 4527
,256,256,1024,3,64,2,1,,Test 4528
,256,256,1024,3,128,1,0,,Test 4529
,256,256,1024,3,128,1,1,,Test 4530
,256,256,1024,3,128,2,0,,Test 4531
,256,256,1024,3,128,2,1,,Test 4532
,256,256,1024,3,256,1,0,,Test 4533
,256,256,1024,3,256,1,1,,Test 4534
,256,256,1024,3,256,2,0,,Test 4535
,256,256,1024,3,256,2,1,,Test 4536
,256,256,1024,3,512,1,0,,Test 4537
,256,256,1024,3,512,1,1,,Test 4538
,256,256,1024,3,512,2,0,,Test 4539
,256,256,1024,3,512,2,1,,Test 4540
,256,256,1024,3,1024,1,0,,Test 4541
,256,256,1024,3,1024,1,1,,Test 4542
,256,256,1024,3,1024,2,0,,Test 4543
,256,256,1024,3,1024,2,1,,Test 4544
,256,256,1024,5,8,1,0,,Test 4545
,256,256,1024,5,8,1,1,,Test 4546
,256,256,1024,5,8,2,0,,Test 4547
,256,256,1024,5,8,2,1,,Test 4548
,256,256,1024,5,16,1,0,,Test 4549
,256,256,1024,5,16,1,1,,Test 4550
,256,256,1024,5,16,2,0,,Test 4551
,256,256,1024,5,16,2,1,,Test 4552
,256,256,1024,5,32,1,0,,Test 4553
,256,256,1024,5,32,1,1,,Test 4554
,256,256,1024,5,32,2,0,,Test 4555
,256,256,1024,5,32,2,1,,Test 4556
,256,256,1024,5,64,1,0,,Test 4557
,256,256,1024,5,64,1,1,,Test 4558
,256,256,1024,5,64,2,0,,Test 4559
,256,256,1024,5,64,2,1,,Test 4560
,256,256,1024,5,128,1,0,,Test 4561
,256,256,1024,5,128,1,1,,Test 4562
,256,256,1024,5,128,2,0,,Test 4563
,256,256,1024,5,128,2,1,,Test 4564
,256,256,1024,5,256,1,0,,Test 4565
,256,256,1024,5,256,1,1,,Test 4566
,256,256,1024,5,256,2,0,,Test 4567
,256,256,1024,5,256,2,1,,Test 4568
,256,256,1024,5,512,1,0,,Test 4569
,256,256,1024,5,512,1,1,,Test 4570
,256,256,1024,5,512,2,0,,Test 4571
,256,256,1024,5,512,2,1,,Test 4572
,256,256,1024,5,1024,1,0,,Test 4573
,256,256,1024,5,1024,1,1,,Test 4574
,256,256,1024,5,1024,2,0,,Test 4575
,256,256,1024,5,1024,2,1,,Test 4576
,256,256,1024,7,8,1,0,,Test 4577
,256,256,1024,7,8,1,1,,Test 4578
,256,256,1024,7,8,2,0,,Test 4579
,256,256,1024,7,8,2,1,,Test 4580
,256,256,1024,7,16,1,0,,Test 4581
,256,256,1024,7,16,1,1,,Test 4582
,256,256,1024,7,16,2,0,,Test 4583
,256,256,1024,7,16,2,1,,Test 4584
,256,256,1024,7,32,1,0,,Test 4585
,256,256,1024,7,32,1,1,,Test 4586
,256,256,1024,7,32,2,0,,Test 4587
,256,256,1024,7,32,2,1,,Test 4588
,256,256,1024,7,64,1,0,,Test 4589
,256,256,1024,7,64,1,1,,Test 4590
,256,256,1024,7,64,2,0,,Test 4591
,256,256,1024,7,64,2,1,,Test 4592
,256,256,1024,7,128,1,0,,Test 4593
,256,256,1024,7,128,1,1,,Test 4594
,256,256,1024,7,128,2,0,,Test 4595
,256,256,1024,7,128,2,1,,Test 4596
,256,256,1024,7,256,1,0,,Test 4597
,256,256,1024,7,256,1,1,,Test 4598
,256,256,1024,7,256,2,0,,Test 4599
,256,256,1024,7,256,2,1,,Test 4600
,256,256,1024,7,512,1,0,,Test 4601
,256,256,1024,7,512,1,1,,Test 4602
,256,256,1024,7,512,2,0,,Test 4603
,256,256,1024,7,512,2,1,,Test 4604
,256,256,1024,7,1024,1,0,,Test 4605
,256,256,1024,7,1024,1,1,,Test 4606
,256,256,1024,7,1024,2,0,,Test 4607
,256,256,1024,7,1024,2,1,,Test 4608
